image_path,file_name,split,folder_category,severity_score,target_class
Dataset\Gambo\Train\Corrected\1_28950.png,1_28950.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_28951.png,1_28951.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_28952.png,1_28952.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_28953.png,1_28953.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_28954.png,1_28954.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_28955.png,1_28955.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_28956.png,1_28956.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_28957.png,1_28957.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_28958.png,1_28958.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_28959.png,1_28959.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_2896.png,1_2896.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_28960.png,1_28960.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_28961.png,1_28961.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_28962.png,1_28962.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_28963.png,1_28963.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_28964.png,1_28964.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_28965.png,1_28965.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_28966.png,1_28966.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_28967.png,1_28967.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_28968.png,1_28968.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_28969.png,1_28969.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_2897.png,1_2897.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_28970.png,1_28970.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_28971.png,1_28971.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_28972.png,1_28972.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_28973.png,1_28973.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_28974.png,1_28974.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_28975.png,1_28975.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_28976.png,1_28976.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_28977.png,1_28977.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_28978.png,1_28978.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_28979.png,1_28979.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_2898.png,1_2898.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_28980.png,1_28980.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_28981.png,1_28981.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_28982.png,1_28982.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_28983.png,1_28983.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_28984.png,1_28984.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_28985.png,1_28985.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_28986.png,1_28986.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_28987.png,1_28987.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_28988.png,1_28988.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_28989.png,1_28989.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_2899.png,1_2899.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_28990.png,1_28990.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_28991.png,1_28991.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_28992.png,1_28992.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_28993.png,1_28993.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_28994.png,1_28994.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_28995.png,1_28995.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_28996.png,1_28996.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_28997.png,1_28997.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_28998.png,1_28998.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_28999.png,1_28999.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29.png,1_29.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_290.png,1_290.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_2900.png,1_2900.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29000.png,1_29000.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29001.png,1_29001.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29002.png,1_29002.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29003.png,1_29003.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29004.png,1_29004.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29005.png,1_29005.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29006.png,1_29006.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29007.png,1_29007.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29008.png,1_29008.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29009.png,1_29009.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_2901.png,1_2901.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29010.png,1_29010.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29011.png,1_29011.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29012.png,1_29012.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29013.png,1_29013.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29014.png,1_29014.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29015.png,1_29015.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29016.png,1_29016.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29017.png,1_29017.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29018.png,1_29018.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29019.png,1_29019.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_2902.png,1_2902.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29020.png,1_29020.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29021.png,1_29021.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29022.png,1_29022.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29023.png,1_29023.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29024.png,1_29024.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29025.png,1_29025.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29026.png,1_29026.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29027.png,1_29027.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29028.png,1_29028.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29029.png,1_29029.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_2903.png,1_2903.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29030.png,1_29030.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29031.png,1_29031.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29032.png,1_29032.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29033.png,1_29033.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29034.png,1_29034.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29035.png,1_29035.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29036.png,1_29036.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29037.png,1_29037.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29038.png,1_29038.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29039.png,1_29039.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_2904.png,1_2904.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29040.png,1_29040.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29041.png,1_29041.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29042.png,1_29042.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29043.png,1_29043.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29044.png,1_29044.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29045.png,1_29045.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29046.png,1_29046.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29047.png,1_29047.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29048.png,1_29048.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29049.png,1_29049.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_2905.png,1_2905.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29050.png,1_29050.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29051.png,1_29051.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29052.png,1_29052.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29053.png,1_29053.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29054.png,1_29054.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29055.png,1_29055.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29056.png,1_29056.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29057.png,1_29057.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29058.png,1_29058.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29059.png,1_29059.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_2906.png,1_2906.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29060.png,1_29060.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29061.png,1_29061.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29062.png,1_29062.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29063.png,1_29063.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29064.png,1_29064.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29065.png,1_29065.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29066.png,1_29066.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29067.png,1_29067.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29068.png,1_29068.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29069.png,1_29069.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_2907.png,1_2907.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29070.png,1_29070.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29071.png,1_29071.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29072.png,1_29072.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29073.png,1_29073.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29074.png,1_29074.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29075.png,1_29075.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29076.png,1_29076.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29077.png,1_29077.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29078.png,1_29078.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29079.png,1_29079.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_2908.png,1_2908.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29080.png,1_29080.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29081.png,1_29081.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29082.png,1_29082.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29083.png,1_29083.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29084.png,1_29084.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29085.png,1_29085.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29086.png,1_29086.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29087.png,1_29087.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29088.png,1_29088.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29089.png,1_29089.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_2909.png,1_2909.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29090.png,1_29090.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29091.png,1_29091.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29092.png,1_29092.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29093.png,1_29093.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29094.png,1_29094.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29095.png,1_29095.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29096.png,1_29096.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29097.png,1_29097.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29098.png,1_29098.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29099.png,1_29099.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_291.png,1_291.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_2910.png,1_2910.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29100.png,1_29100.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29101.png,1_29101.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29102.png,1_29102.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29103.png,1_29103.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29104.png,1_29104.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29105.png,1_29105.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29106.png,1_29106.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29107.png,1_29107.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29108.png,1_29108.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29109.png,1_29109.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_2911.png,1_2911.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29110.png,1_29110.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29111.png,1_29111.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29112.png,1_29112.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29113.png,1_29113.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29114.png,1_29114.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29115.png,1_29115.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29116.png,1_29116.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29117.png,1_29117.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29118.png,1_29118.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29119.png,1_29119.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_2912.png,1_2912.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29120.png,1_29120.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29121.png,1_29121.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29122.png,1_29122.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29123.png,1_29123.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29124.png,1_29124.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29125.png,1_29125.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29126.png,1_29126.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29127.png,1_29127.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29128.png,1_29128.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29129.png,1_29129.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_2913.png,1_2913.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29130.png,1_29130.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29131.png,1_29131.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29132.png,1_29132.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29133.png,1_29133.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29134.png,1_29134.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29135.png,1_29135.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29136.png,1_29136.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29137.png,1_29137.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29138.png,1_29138.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29139.png,1_29139.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_2914.png,1_2914.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29140.png,1_29140.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29141.png,1_29141.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29142.png,1_29142.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29143.png,1_29143.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29144.png,1_29144.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29145.png,1_29145.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29146.png,1_29146.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29147.png,1_29147.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29148.png,1_29148.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29149.png,1_29149.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_2915.png,1_2915.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29150.png,1_29150.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29151.png,1_29151.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29152.png,1_29152.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29153.png,1_29153.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29154.png,1_29154.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29155.png,1_29155.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29156.png,1_29156.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29157.png,1_29157.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29158.png,1_29158.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29159.png,1_29159.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_2916.png,1_2916.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29160.png,1_29160.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29161.png,1_29161.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29162.png,1_29162.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29163.png,1_29163.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29164.png,1_29164.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29165.png,1_29165.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29166.png,1_29166.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29167.png,1_29167.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29168.png,1_29168.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29169.png,1_29169.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_2917.png,1_2917.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29170.png,1_29170.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29171.png,1_29171.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29172.png,1_29172.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29173.png,1_29173.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29174.png,1_29174.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29175.png,1_29175.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29176.png,1_29176.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29177.png,1_29177.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29178.png,1_29178.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29179.png,1_29179.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_2918.png,1_2918.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29180.png,1_29180.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29181.png,1_29181.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29182.png,1_29182.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29183.png,1_29183.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29184.png,1_29184.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29185.png,1_29185.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29186.png,1_29186.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29187.png,1_29187.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29188.png,1_29188.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29189.png,1_29189.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_2919.png,1_2919.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29190.png,1_29190.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29191.png,1_29191.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29192.png,1_29192.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29193.png,1_29193.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29194.png,1_29194.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29195.png,1_29195.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29196.png,1_29196.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29197.png,1_29197.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29198.png,1_29198.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29199.png,1_29199.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_292.png,1_292.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_2920.png,1_2920.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29200.png,1_29200.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29201.png,1_29201.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29202.png,1_29202.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29203.png,1_29203.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29204.png,1_29204.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29205.png,1_29205.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29206.png,1_29206.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29207.png,1_29207.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29208.png,1_29208.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29209.png,1_29209.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_2921.png,1_2921.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29210.png,1_29210.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29211.png,1_29211.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29212.png,1_29212.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29213.png,1_29213.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29214.png,1_29214.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29215.png,1_29215.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29216.png,1_29216.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29217.png,1_29217.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29218.png,1_29218.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29219.png,1_29219.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_2922.png,1_2922.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29220.png,1_29220.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29221.png,1_29221.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29222.png,1_29222.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29223.png,1_29223.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29224.png,1_29224.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29225.png,1_29225.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29226.png,1_29226.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29227.png,1_29227.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29228.png,1_29228.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29229.png,1_29229.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_2923.png,1_2923.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29230.png,1_29230.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29231.png,1_29231.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29232.png,1_29232.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29233.png,1_29233.png,Train,Corrected,1,1
Dataset\Gambo\Train\Corrected\1_29234.png,1_29234.png,Train,Corrected,1,1
