image_path,file_name,target_class,source,split
Gambo/Test/Normal/Normal1776.png,Normal1776.png,0,Gambo,Train
Gambo/Train/Corrected/6_24021.png,6_24021.png,1,Gambo,Train
Gambo/Test/Corrected/5_417.png,5_417.png,1,Gambo,Train
EMNIST_Processed/lower_g/emnist_img_train_101403.png,emnist_img_train_101403.png,0,EMNIST,Train
Gambo/Train/Corrected/6_26.png,6_26.png,1,Gambo,Train
Gambo/Train/Corrected/6_23494.png,6_23494.png,1,Gambo,Train
Gambo/Train/Normal/Normal1670.png,Normal1670.png,0,Gambo,Train
Gambo/Train/Corrected/3_3114.png,3_3114.png,1,Gambo,Train
EMNIST_Processed/lower_l/emnist_img_train_222534.png,emnist_img_train_222534.png,0,EMNIST,Train
Gambo/Train/Reversal/4_3675.png,4_3675.png,1,Gambo,Train
Gambo/Test/Normal/K-92.png,K-92.png,0,Gambo,Train
EMNIST_Processed/lower_t/emnist_img_train_451774.png,emnist_img_train_451774.png,0,EMNIST,Train
Gambo/Train/Reversal/4_15926.png,4_15926.png,1,Gambo,Train
Gambo/Train/Corrected/6_12979.png,6_12979.png,1,Gambo,Train
Gambo/Train/Normal/B-1185.png,B-1185.png,0,Gambo,Train
EMNIST_Processed/lower_g/emnist_img_train_564230.png,emnist_img_train_564230.png,0,EMNIST,Train
Gambo/Test/Normal/B-216.png,B-216.png,0,Gambo,Train
Gambo/Test/Reversal/Reversal218 (9).png,Reversal218 (9).png,1,Gambo,Train
Gambo/Test/Normal/H-16.png,H-16.png,0,Gambo,Train
EMNIST_Processed/upper_D/emnist_img_train_524775.png,emnist_img_train_524775.png,0,EMNIST,Train
Gambo/Test/Corrected/6_1866.png,6_1866.png,1,Gambo,Train
Gambo/Test/Reversal/Reversal284 (2).png,Reversal284 (2).png,1,Gambo,Train
Gambo/Test/Normal/N-430.png,N-430.png,0,Gambo,Train
Gambo/Train/Corrected/6_2831.png,6_2831.png,1,Gambo,Train
EMNIST_Processed/upper_V/emnist_img_train_339342.png,emnist_img_train_339342.png,0,EMNIST,Train
Gambo/Train/Corrected/3_1067.png,3_1067.png,1,Gambo,Train
Gambo/Train/Corrected/6_28634.png,6_28634.png,1,Gambo,Train
Gambo/Train/Normal/B-678.png,B-678.png,0,Gambo,Train
Gambo/Train/Normal/D-959.png,D-959.png,0,Gambo,Train
EMNIST_Processed/upper_L/emnist_img_train_422282.png,emnist_img_train_422282.png,0,EMNIST,Train
Gambo/Test/Normal/Normal224 (4).png,Normal224 (4).png,0,Gambo,Train
Gambo/Train/Reversal/d_3080.png,d_3080.png,1,Gambo,Train
Gambo/Train/Corrected/6_19323.png,6_19323.png,1,Gambo,Train
Gambo/Train/Reversal/b_2650.png,b_2650.png,1,Gambo,Train
Gambo/Test/Reversal/4_6213.png,4_6213.png,1,Gambo,Train
Gambo/Train/Normal/C-1410.png,C-1410.png,0,Gambo,Train
Gambo/Train/Corrected/4_3372.png,4_3372.png,1,Gambo,Train
EMNIST_Processed/lower_c/emnist_img_train_527860.png,emnist_img_train_527860.png,0,EMNIST,Train
Gambo/Train/Reversal/4_14585.png,4_14585.png,1,Gambo,Train
Gambo/Train/Reversal/b_619.png,b_619.png,1,Gambo,Train
Gambo/Train/Normal/B-1062.png,B-1062.png,0,Gambo,Train
Gambo/Train/Normal/B-1722.png,B-1722.png,0,Gambo,Train
Gambo/Train/Reversal/k-1228.IaQ2d.png,k-1228.IaQ2d.png,1,Gambo,Train
EMNIST_Processed/lower_m/emnist_img_train_329396.png,emnist_img_train_329396.png,0,EMNIST,Train
Gambo/Train/Normal/Normal2045 (2).png,Normal2045 (2).png,0,Gambo,Train
Gambo/Train/Corrected/5_3682.png,5_3682.png,1,Gambo,Train
EMNIST_Processed/lower_c/emnist_img_train_168255.png,emnist_img_train_168255.png,0,EMNIST,Train
Gambo/Train/Normal/Normal1854 (4).png,Normal1854 (4).png,0,Gambo,Train
Gambo/Test/Reversal/4_1994.png,4_1994.png,1,Gambo,Train
Gambo/Train/Reversal/c-1585.WHZiM.png,c-1585.WHZiM.png,1,Gambo,Train
EMNIST_Processed/upper_U/emnist_img_train_578528.png,emnist_img_train_578528.png,0,EMNIST,Train
Gambo/Train/Reversal/b_1965.png,b_1965.png,1,Gambo,Train
Gambo/Train/Normal/d_3087.png,d_3087.png,0,Gambo,Train
Gambo/Train/Reversal/b_2804.png,b_2804.png,1,Gambo,Train
Gambo/Train/Reversal/g-1674.xYz23.png,g-1674.xYz23.png,1,Gambo,Train
Gambo/Train/Corrected/6_21472.png,6_21472.png,1,Gambo,Train
EMNIST_Processed/lower_s/emnist_img_train_148871.png,emnist_img_train_148871.png,0,EMNIST,Train
Gambo/Train/Corrected/6_18956.png,6_18956.png,1,Gambo,Train
Gambo/Test/Corrected/6_5250.png,6_5250.png,1,Gambo,Train
EMNIST_Processed/upper_Q/emnist_img_train_161092.png,emnist_img_train_161092.png,0,EMNIST,Train
EMNIST_Processed/upper_T/emnist_img_train_497565.png,emnist_img_train_497565.png,0,EMNIST,Train
Gambo/Test/Reversal/4_6189.png,4_6189.png,1,Gambo,Train
Gambo/Train/Corrected/5_5268.png,5_5268.png,1,Gambo,Train
EMNIST_Processed/lower_k/emnist_img_train_680430.png,emnist_img_train_680430.png,0,EMNIST,Train
EMNIST_Processed/upper_I/emnist_img_train_533854.png,emnist_img_train_533854.png,0,EMNIST,Train
EMNIST_Processed/lower_g/emnist_img_train_179914.png,emnist_img_train_179914.png,0,EMNIST,Train
Gambo/Train/Corrected/6_13467.png,6_13467.png,1,Gambo,Train
Gambo/Train/Corrected/5_1765.png,5_1765.png,1,Gambo,Train
EMNIST_Processed/lower_f/emnist_img_train_529909.png,emnist_img_train_529909.png,0,EMNIST,Train
Gambo/Train/Corrected/6_3824.png,6_3824.png,1,Gambo,Train
Gambo/Train/Normal/N-2402.png,N-2402.png,0,Gambo,Train
EMNIST_Processed/upper_I/emnist_img_train_496359.png,emnist_img_train_496359.png,0,EMNIST,Train
EMNIST_Processed/upper_D/emnist_img_train_588959.png,emnist_img_train_588959.png,0,EMNIST,Train
Gambo/Train/Normal/Normal1423 (10).png,Normal1423 (10).png,0,Gambo,Train
Gambo/Train/Reversal/4_16792.png,4_16792.png,1,Gambo,Train
EMNIST_Processed/lower_d/emnist_img_train_554027.png,emnist_img_train_554027.png,0,EMNIST,Train
EMNIST_Processed/upper_Z/emnist_img_train_112036.png,emnist_img_train_112036.png,0,EMNIST,Train
Gambo/Test/Normal/Y-309.png,Y-309.png,0,Gambo,Train
Gambo/Test/Normal/Normal2286 (2).png,Normal2286 (2).png,0,Gambo,Train
Gambo/Train/Corrected/2_1185.png,2_1185.png,1,Gambo,Train
Gambo/Train/Normal/A-2378.png,A-2378.png,0,Gambo,Train
EMNIST_Processed/upper_V/emnist_img_train_569201.png,emnist_img_train_569201.png,0,EMNIST,Train
Gambo/Train/Corrected/6_36891.png,6_36891.png,1,Gambo,Train
EMNIST_Processed/upper_Z/emnist_img_train_478407.png,emnist_img_train_478407.png,0,EMNIST,Train
Gambo/Train/Corrected/5_2358.png,5_2358.png,1,Gambo,Train
EMNIST_Processed/lower_q/emnist_img_train_502330.png,emnist_img_train_502330.png,0,EMNIST,Train
Gambo/Train/Corrected/4_649.png,4_649.png,1,Gambo,Train
EMNIST_Processed/lower_z/emnist_img_train_71892.png,emnist_img_train_71892.png,0,EMNIST,Train
EMNIST_Processed/upper_K/emnist_img_train_115749.png,emnist_img_train_115749.png,0,EMNIST,Train
Gambo/Train/Corrected/6_25285.png,6_25285.png,1,Gambo,Train
Gambo/Train/Reversal/d-1774.kjQy4.png,d-1774.kjQy4.png,1,Gambo,Train
EMNIST_Processed/lower_u/emnist_img_train_76196.png,emnist_img_train_76196.png,0,EMNIST,Train
Gambo/Train/Corrected/2_5448.png,2_5448.png,1,Gambo,Train
EMNIST_Processed/upper_O/emnist_img_train_412706.png,emnist_img_train_412706.png,0,EMNIST,Train
Gambo/Test/Normal/B-119.png,B-119.png,0,Gambo,Train
Gambo/Train/Reversal/4_16232.png,4_16232.png,1,Gambo,Train
Gambo/Train/Normal/J-2067.png,J-2067.png,0,Gambo,Train
EMNIST_Processed/upper_Q/emnist_img_train_528399.png,emnist_img_train_528399.png,0,EMNIST,Train
Gambo/Test/Corrected/6_2978.png,6_2978.png,1,Gambo,Train
Gambo/Test/Corrected/3_343.png,3_343.png,1,Gambo,Train
Gambo/Train/Normal/Normal1011 (2).png,Normal1011 (2).png,0,Gambo,Train
Gambo/Train/Corrected/2_3708.png,2_3708.png,1,Gambo,Train
EMNIST_Processed/upper_P/emnist_img_train_509438.png,emnist_img_train_509438.png,0,EMNIST,Train
Gambo/Train/Normal/Normal1144 (2).png,Normal1144 (2).png,0,Gambo,Train
EMNIST_Processed/lower_r/emnist_img_train_187950.png,emnist_img_train_187950.png,0,EMNIST,Train
Gambo/Train/Reversal/4_25968.png,4_25968.png,1,Gambo,Train
EMNIST_Processed/upper_C/emnist_img_train_396948.png,emnist_img_train_396948.png,0,EMNIST,Train
Gambo/Train/Reversal/4_9716.png,4_9716.png,1,Gambo,Train
Gambo/Train/Normal/K-619.png,K-619.png,0,Gambo,Train
Gambo/Test/Reversal/Reversal36.png,Reversal36.png,1,Gambo,Train
EMNIST_Processed/upper_Q/emnist_img_train_200908.png,emnist_img_train_200908.png,0,EMNIST,Train
Gambo/Train/Corrected/6_34523.png,6_34523.png,1,Gambo,Train
Gambo/Train/Normal/E-1130.png,E-1130.png,0,Gambo,Train
Gambo/Train/Normal/Normal1072 (3).png,Normal1072 (3).png,0,Gambo,Train
Gambo/Train/Corrected/5_2742.png,5_2742.png,1,Gambo,Train
Gambo/Train/Reversal/4_6231.png,4_6231.png,1,Gambo,Train
Gambo/Train/Corrected/6_26875.png,6_26875.png,1,Gambo,Train
Gambo/Train/Reversal/4_19251.png,4_19251.png,1,Gambo,Train
Gambo/Train/Normal/D-1884.png,D-1884.png,0,Gambo,Train
Gambo/Train/Normal/d_2821.png,d_2821.png,0,Gambo,Train
Gambo/Train/Normal/M-1584.png,M-1584.png,0,Gambo,Train
Gambo/Test/Normal/U-246.png,U-246.png,0,Gambo,Train
Gambo/Test/Normal/Normal1729.png,Normal1729.png,0,Gambo,Train
EMNIST_Processed/upper_M/emnist_img_train_243275.png,emnist_img_train_243275.png,0,EMNIST,Train
Gambo/Test/Corrected/4_1225.png,4_1225.png,1,Gambo,Train
EMNIST_Processed/lower_n/emnist_img_train_635371.png,emnist_img_train_635371.png,0,EMNIST,Train
EMNIST_Processed/lower_a/emnist_img_train_153478.png,emnist_img_train_153478.png,0,EMNIST,Train
Gambo/Train/Normal/Normal1690 (7).png,Normal1690 (7).png,0,Gambo,Train
Gambo/Train/Corrected/5_4011.png,5_4011.png,1,Gambo,Train
Gambo/Train/Corrected/6_4881.png,6_4881.png,1,Gambo,Train
Gambo/Train/Corrected/3_378.png,3_378.png,1,Gambo,Train
Gambo/Train/Corrected/2_4810.png,2_4810.png,1,Gambo,Train
Gambo/Train/Corrected/6_34722.png,6_34722.png,1,Gambo,Train
Gambo/Train/Normal/D-985.png,D-985.png,0,Gambo,Train
Gambo/Test/Reversal/r-100.sa9vU.png,r-100.sa9vU.png,1,Gambo,Train
EMNIST_Processed/lower_k/emnist_img_train_78529.png,emnist_img_train_78529.png,0,EMNIST,Train
Gambo/Test/Reversal/p-5088.IRxNi.png,p-5088.IRxNi.png,1,Gambo,Train
EMNIST_Processed/lower_c/emnist_img_train_584249.png,emnist_img_train_584249.png,0,EMNIST,Train
Gambo/Test/Reversal/g-398.fsYm8.png,g-398.fsYm8.png,1,Gambo,Train
Gambo/Test/Corrected/6_7019.png,6_7019.png,1,Gambo,Train
Gambo/Test/Normal/Y-106.png,Y-106.png,0,Gambo,Train
EMNIST_Processed/lower_d/emnist_img_train_382887.png,emnist_img_train_382887.png,0,EMNIST,Train
Gambo/Test/Normal/D-120.png,D-120.png,0,Gambo,Train
Gambo/Train/Normal/Normal1400 (5).png,Normal1400 (5).png,0,Gambo,Train
Gambo/Train/Reversal/4_31130.png,4_31130.png,1,Gambo,Train
Gambo/Test/Corrected/5_1433.png,5_1433.png,1,Gambo,Train
EMNIST_Processed/lower_c/emnist_img_train_459688.png,emnist_img_train_459688.png,0,EMNIST,Train
EMNIST_Processed/lower_r/emnist_img_train_473076.png,emnist_img_train_473076.png,0,EMNIST,Train
EMNIST_Processed/upper_S/emnist_img_train_433570.png,emnist_img_train_433570.png,0,EMNIST,Train
EMNIST_Processed/lower_n/emnist_img_train_35140.png,emnist_img_train_35140.png,0,EMNIST,Train
EMNIST_Processed/lower_o/emnist_img_train_604132.png,emnist_img_train_604132.png,0,EMNIST,Train
EMNIST_Processed/upper_L/emnist_img_train_113602.png,emnist_img_train_113602.png,0,EMNIST,Train
Gambo/Test/Reversal/l-38.ricpF.png,l-38.ricpF.png,1,Gambo,Train
Gambo/Train/Corrected/6_38396.png,6_38396.png,1,Gambo,Train
Gambo/Train/Reversal/4_17164.png,4_17164.png,1,Gambo,Train
Gambo/Train/Normal/D-1632.png,D-1632.png,0,Gambo,Train
Gambo/Train/Reversal/c-1515.rH6yk.png,c-1515.rH6yk.png,1,Gambo,Train
Gambo/Train/Normal/Normal2039 (5).png,Normal2039 (5).png,0,Gambo,Train
EMNIST_Processed/lower_q/emnist_img_train_95978.png,emnist_img_train_95978.png,0,EMNIST,Train
Gambo/Test/Reversal/4_712.png,4_712.png,1,Gambo,Train
Gambo/Train/Reversal/4_269.png,4_269.png,1,Gambo,Train
Gambo/Train/Corrected/6_36106.png,6_36106.png,1,Gambo,Train
Gambo/Train/Normal/d_1849.png,d_1849.png,0,Gambo,Train
Gambo/Train/Corrected/6_128.png,6_128.png,1,Gambo,Train
Gambo/Test/Reversal/d-387.25WeE.png,d-387.25WeE.png,1,Gambo,Train
Gambo/Train/Reversal/4_3486.png,4_3486.png,1,Gambo,Train
EMNIST_Processed/upper_K/emnist_img_train_7532.png,emnist_img_train_7532.png,0,EMNIST,Train
Gambo/Test/Reversal/Reversal07.png,Reversal07.png,1,Gambo,Train
Gambo/Train/Corrected/6_13221.png,6_13221.png,1,Gambo,Train
Gambo/Train/Normal/D-815.png,D-815.png,0,Gambo,Train
Gambo/Train/Corrected/6_33898.png,6_33898.png,1,Gambo,Train
Gambo/Train/Normal/Normal1424 (4).png,Normal1424 (4).png,0,Gambo,Train
Gambo/Train/Corrected/6_6228.png,6_6228.png,1,Gambo,Train
Gambo/Test/Reversal/Reversal146 (6).png,Reversal146 (6).png,1,Gambo,Train
Gambo/Train/Normal/Normal1595 (5).png,Normal1595 (5).png,0,Gambo,Train
Gambo/Train/Reversal/b-1809.sOSnJ.png,b-1809.sOSnJ.png,1,Gambo,Train
Gambo/Test/Corrected/6_4186.png,6_4186.png,1,Gambo,Train
Gambo/Train/Normal/N-556.png,N-556.png,0,Gambo,Train
Gambo/Train/Corrected/4_421.png,4_421.png,1,Gambo,Train
Gambo/Train/Corrected/5_5308.png,5_5308.png,1,Gambo,Train
Gambo/Train/Reversal/4_19389.png,4_19389.png,1,Gambo,Train
EMNIST_Processed/lower_g/emnist_img_train_387431.png,emnist_img_train_387431.png,0,EMNIST,Train
Gambo/Test/Normal/O-259.png,O-259.png,0,Gambo,Train
Gambo/Train/Normal/Normal1827 (4).png,Normal1827 (4).png,0,Gambo,Train
Gambo/Train/Normal/N-1269.png,N-1269.png,0,Gambo,Train
Gambo/Train/Reversal/d-1719.Klsj8.png,d-1719.Klsj8.png,1,Gambo,Train
Gambo/Train/Normal/N-1774.png,N-1774.png,0,Gambo,Train
Gambo/Test/Corrected/6_3203.png,6_3203.png,1,Gambo,Train
EMNIST_Processed/upper_T/emnist_img_train_489613.png,emnist_img_train_489613.png,0,EMNIST,Train
Gambo/Train/Normal/A-875.png,A-875.png,0,Gambo,Train
Gambo/Train/Normal/K-1319.png,K-1319.png,0,Gambo,Train
Gambo/Train/Reversal/4_1890.png,4_1890.png,1,Gambo,Train
EMNIST_Processed/lower_f/emnist_img_train_547077.png,emnist_img_train_547077.png,0,EMNIST,Train
Gambo/Train/Reversal/b-1901.u2kE6.png,b-1901.u2kE6.png,1,Gambo,Train
EMNIST_Processed/upper_P/emnist_img_train_513035.png,emnist_img_train_513035.png,0,EMNIST,Train
Gambo/Test/Reversal/e-443.c4z5u.png,e-443.c4z5u.png,1,Gambo,Train
Gambo/Train/Corrected/5_2781.png,5_2781.png,1,Gambo,Train
EMNIST_Processed/upper_F/emnist_img_train_255698.png,emnist_img_train_255698.png,0,EMNIST,Train
Gambo/Test/Normal/X-265.png,X-265.png,0,Gambo,Train
Gambo/Train/Normal/Normal13.png,Normal13.png,0,Gambo,Train
Gambo/Train/Normal/Normal1495 (7).png,Normal1495 (7).png,0,Gambo,Train
EMNIST_Processed/lower_d/emnist_img_train_537901.png,emnist_img_train_537901.png,0,EMNIST,Train
Gambo/Train/Corrected/6_27863.png,6_27863.png,1,Gambo,Train
EMNIST_Processed/lower_w/emnist_img_train_535417.png,emnist_img_train_535417.png,0,EMNIST,Train
Gambo/Train/Normal/C-1277.png,C-1277.png,0,Gambo,Train
Gambo/Train/Corrected/3_6052.png,3_6052.png,1,Gambo,Train
EMNIST_Processed/upper_P/emnist_img_train_563667.png,emnist_img_train_563667.png,0,EMNIST,Train
Gambo/Train/Corrected/6_205.png,6_205.png,1,Gambo,Train
Gambo/Train/Corrected/4_4887.png,4_4887.png,1,Gambo,Train
Gambo/Train/Corrected/6_37780.png,6_37780.png,1,Gambo,Train
Gambo/Test/Normal/Normal591 (3).png,Normal591 (3).png,0,Gambo,Train
Gambo/Train/Reversal/4_31411.png,4_31411.png,1,Gambo,Train
Gambo/Train/Corrected/6_18209.png,6_18209.png,1,Gambo,Train
EMNIST_Processed/upper_K/emnist_img_train_58996.png,emnist_img_train_58996.png,0,EMNIST,Train
EMNIST_Processed/upper_I/emnist_img_train_459258.png,emnist_img_train_459258.png,0,EMNIST,Train
Gambo/Train/Normal/Normal1760 (7).png,Normal1760 (7).png,0,Gambo,Train
Gambo/Train/Corrected/5_5430.png,5_5430.png,1,Gambo,Train
EMNIST_Processed/upper_Z/emnist_img_train_219137.png,emnist_img_train_219137.png,0,EMNIST,Train
EMNIST_Processed/upper_K/emnist_img_train_199619.png,emnist_img_train_199619.png,0,EMNIST,Train
Gambo/Train/Reversal/4_2682.png,4_2682.png,1,Gambo,Train
Gambo/Train/Corrected/4_5431.png,4_5431.png,1,Gambo,Train
Gambo/Train/Reversal/g-652.toBRb.png,g-652.toBRb.png,1,Gambo,Train
EMNIST_Processed/lower_j/emnist_img_train_693469.png,emnist_img_train_693469.png,0,EMNIST,Train
Gambo/Train/Corrected/6_16180.png,6_16180.png,1,Gambo,Train
Gambo/Train/Normal/E-1704.png,E-1704.png,0,Gambo,Train
Gambo/Test/Reversal/l-353.BPJcz.png,l-353.BPJcz.png,1,Gambo,Train
Gambo/Test/Reversal/s-2.eDJeK.png,s-2.eDJeK.png,1,Gambo,Train
EMNIST_Processed/upper_A/emnist_img_train_147797.png,emnist_img_train_147797.png,0,EMNIST,Train
Gambo/Train/Corrected/4_6312.png,4_6312.png,1,Gambo,Train
Gambo/Train/Normal/E-1119.png,E-1119.png,0,Gambo,Train
Gambo/Test/Corrected/6_4354.png,6_4354.png,1,Gambo,Train
EMNIST_Processed/upper_Z/emnist_img_train_24987.png,emnist_img_train_24987.png,0,EMNIST,Train
EMNIST_Processed/lower_t/emnist_img_train_170968.png,emnist_img_train_170968.png,0,EMNIST,Train
EMNIST_Processed/upper_V/emnist_img_train_79192.png,emnist_img_train_79192.png,0,EMNIST,Train
EMNIST_Processed/lower_q/emnist_img_train_143639.png,emnist_img_train_143639.png,0,EMNIST,Train
Gambo/Train/Reversal/4_31867.png,4_31867.png,1,Gambo,Train
Gambo/Test/Normal/T-37.png,T-37.png,0,Gambo,Train
EMNIST_Processed/lower_h/emnist_img_train_499102.png,emnist_img_train_499102.png,0,EMNIST,Train
EMNIST_Processed/lower_a/emnist_img_train_142598.png,emnist_img_train_142598.png,0,EMNIST,Train
Gambo/Test/Normal/M-6.png,M-6.png,0,Gambo,Train
Gambo/Train/Reversal/4_27714.png,4_27714.png,1,Gambo,Train
Gambo/Test/Normal/Normal07 (8).png,Normal07 (8).png,0,Gambo,Train
Gambo/Train/Corrected/6_20587.png,6_20587.png,1,Gambo,Train
Gambo/Train/Normal/E-2087.png,E-2087.png,0,Gambo,Train
Gambo/Test/Normal/Normal179 (2).png,Normal179 (2).png,0,Gambo,Train
EMNIST_Processed/lower_o/emnist_img_train_347551.png,emnist_img_train_347551.png,0,EMNIST,Train
Gambo/Test/Reversal/q-269.2sYIY.png,q-269.2sYIY.png,1,Gambo,Train
Gambo/Train/Corrected/5_4201.png,5_4201.png,1,Gambo,Train
Gambo/Train/Corrected/5_47.png,5_47.png,1,Gambo,Train
Gambo/Test/Normal/Normal316 (6).png,Normal316 (6).png,0,Gambo,Train
Gambo/Train/Corrected/6_20118.png,6_20118.png,1,Gambo,Train
EMNIST_Processed/lower_c/emnist_img_train_237475.png,emnist_img_train_237475.png,0,EMNIST,Train
Gambo/Train/Corrected/6_32962.png,6_32962.png,1,Gambo,Train
EMNIST_Processed/lower_m/emnist_img_train_405358.png,emnist_img_train_405358.png,0,EMNIST,Train
Gambo/Test/Normal/H-237.png,H-237.png,0,Gambo,Train
Gambo/Train/Corrected/6_29812.png,6_29812.png,1,Gambo,Train
Gambo/Test/Normal/Normal2510.png,Normal2510.png,0,Gambo,Train
Gambo/Train/Reversal/4_638.png,4_638.png,1,Gambo,Train
EMNIST_Processed/upper_T/emnist_img_train_143289.png,emnist_img_train_143289.png,0,EMNIST,Train
Gambo/Train/Corrected/6_19583.png,6_19583.png,1,Gambo,Train
Gambo/Train/Normal/L-2075.png,L-2075.png,0,Gambo,Train
Gambo/Train/Reversal/4_4535.png,4_4535.png,1,Gambo,Train
Gambo/Train/Reversal/4_19949.png,4_19949.png,1,Gambo,Train
Gambo/Test/Normal/M-214.png,M-214.png,0,Gambo,Train
EMNIST_Processed/lower_t/emnist_img_train_203093.png,emnist_img_train_203093.png,0,EMNIST,Train
Gambo/Train/Normal/Normal1649.png,Normal1649.png,0,Gambo,Train
Gambo/Train/Normal/M-820.png,M-820.png,0,Gambo,Train
Gambo/Test/Normal/d_1448.png,d_1448.png,0,Gambo,Train
Gambo/Train/Reversal/4_10626.png,4_10626.png,1,Gambo,Train
EMNIST_Processed/lower_u/emnist_img_train_429637.png,emnist_img_train_429637.png,0,EMNIST,Train
EMNIST_Processed/upper_N/emnist_img_train_81837.png,emnist_img_train_81837.png,0,EMNIST,Train
Gambo/Train/Normal/D-2381.png,D-2381.png,0,Gambo,Train
Gambo/Train/Normal/N-1842.png,N-1842.png,0,Gambo,Train
Gambo/Train/Normal/Normal1986 (3).png,Normal1986 (3).png,0,Gambo,Train
EMNIST_Processed/upper_P/emnist_img_train_348720.png,emnist_img_train_348720.png,0,EMNIST,Train
Gambo/Train/Corrected/6_5592.png,6_5592.png,1,Gambo,Train
Gambo/Train/Reversal/4_2235.png,4_2235.png,1,Gambo,Train
Gambo/Test/Corrected/3_317.png,3_317.png,1,Gambo,Train
EMNIST_Processed/lower_q/emnist_img_train_28530.png,emnist_img_train_28530.png,0,EMNIST,Train
Gambo/Train/Corrected/6_10535.png,6_10535.png,1,Gambo,Train
Gambo/Test/Normal/H-35.png,H-35.png,0,Gambo,Train
Gambo/Test/Normal/Normal2058.png,Normal2058.png,0,Gambo,Train
Gambo/Test/Corrected/4_1073.png,4_1073.png,1,Gambo,Train
EMNIST_Processed/lower_b/emnist_img_train_178779.png,emnist_img_train_178779.png,0,EMNIST,Train
EMNIST_Processed/upper_F/emnist_img_train_570856.png,emnist_img_train_570856.png,0,EMNIST,Train
EMNIST_Processed/lower_v/emnist_img_train_637866.png,emnist_img_train_637866.png,0,EMNIST,Train
EMNIST_Processed/upper_O/emnist_img_train_615415.png,emnist_img_train_615415.png,0,EMNIST,Train
Gambo/Train/Reversal/4_4697.png,4_4697.png,1,Gambo,Train
Gambo/Train/Corrected/6_14448.png,6_14448.png,1,Gambo,Train
Gambo/Train/Normal/Normal1062.png,Normal1062.png,0,Gambo,Train
Gambo/Test/Corrected/6_613.png,6_613.png,1,Gambo,Train
Gambo/Train/Normal/G-1688.png,G-1688.png,0,Gambo,Train
Gambo/Test/Reversal/c-267.u3a6c.png,c-267.u3a6c.png,1,Gambo,Train
EMNIST_Processed/upper_L/emnist_img_train_408415.png,emnist_img_train_408415.png,0,EMNIST,Train
EMNIST_Processed/upper_A/emnist_img_train_220470.png,emnist_img_train_220470.png,0,EMNIST,Train
Gambo/Test/Normal/Normal576 (5).png,Normal576 (5).png,0,Gambo,Train
Gambo/Test/Corrected/6_4906.png,6_4906.png,1,Gambo,Train
Gambo/Train/Normal/G-639.png,G-639.png,0,Gambo,Train
Gambo/Train/Reversal/4_23290.png,4_23290.png,1,Gambo,Train
EMNIST_Processed/upper_F/emnist_img_train_352983.png,emnist_img_train_352983.png,0,EMNIST,Train
Gambo/Train/Normal/D-2006.png,D-2006.png,0,Gambo,Train
Gambo/Test/Reversal/n-188.Ibix8.png,n-188.Ibix8.png,1,Gambo,Train
Gambo/Train/Corrected/6_29050.png,6_29050.png,1,Gambo,Train
EMNIST_Processed/lower_g/emnist_img_train_89377.png,emnist_img_train_89377.png,0,EMNIST,Train
EMNIST_Processed/lower_d/emnist_img_train_93052.png,emnist_img_train_93052.png,0,EMNIST,Train
Gambo/Train/Normal/L-989.png,L-989.png,0,Gambo,Train
Gambo/Train/Corrected/6_32033.png,6_32033.png,1,Gambo,Train
Gambo/Train/Corrected/6_5232.png,6_5232.png,1,Gambo,Train
Gambo/Train/Reversal/4_17230.png,4_17230.png,1,Gambo,Train
Gambo/Train/Normal/Normal1229 (7).png,Normal1229 (7).png,0,Gambo,Train
EMNIST_Processed/upper_E/emnist_img_train_530190.png,emnist_img_train_530190.png,0,EMNIST,Train
EMNIST_Processed/lower_s/emnist_img_train_289497.png,emnist_img_train_289497.png,0,EMNIST,Train
Gambo/Train/Normal/Normal2134 (9).png,Normal2134 (9).png,0,Gambo,Train
EMNIST_Processed/lower_t/emnist_img_train_244399.png,emnist_img_train_244399.png,0,EMNIST,Train
Gambo/Train/Corrected/4_5851.png,4_5851.png,1,Gambo,Train
EMNIST_Processed/upper_U/emnist_img_train_336646.png,emnist_img_train_336646.png,0,EMNIST,Train
Gambo/Train/Reversal/d_3524.png,d_3524.png,1,Gambo,Train
Gambo/Train/Reversal/e-1243.iWhpU.png,e-1243.iWhpU.png,1,Gambo,Train
Gambo/Train/Corrected/6_22370.png,6_22370.png,1,Gambo,Train
EMNIST_Processed/lower_i/emnist_img_train_435566.png,emnist_img_train_435566.png,0,EMNIST,Train
EMNIST_Processed/lower_g/emnist_img_train_483445.png,emnist_img_train_483445.png,0,EMNIST,Train
Gambo/Train/Corrected/2_4346.png,2_4346.png,1,Gambo,Train
Gambo/Train/Reversal/4_29722.png,4_29722.png,1,Gambo,Train
Gambo/Train/Corrected/6_12102.png,6_12102.png,1,Gambo,Train
Gambo/Train/Corrected/6_882.png,6_882.png,1,Gambo,Train
Gambo/Train/Reversal/4_27423.png,4_27423.png,1,Gambo,Train
Gambo/Train/Reversal/d-1853.cazD9.png,d-1853.cazD9.png,1,Gambo,Train
Gambo/Train/Normal/Normal1882 (9).png,Normal1882 (9).png,0,Gambo,Train
Gambo/Test/Reversal/4_5256.png,4_5256.png,1,Gambo,Train
Gambo/Train/Corrected/6_1250.png,6_1250.png,1,Gambo,Train
EMNIST_Processed/lower_c/emnist_img_train_56060.png,emnist_img_train_56060.png,0,EMNIST,Train
